,A,B,C,D
0,1.2220943923401828,1.8509316423475166,-0.062161921410748285,0.0
1,1.8178882848287903,0.3932277177536544,0.7778387699188919,0.0
2,4.990513399214041,-0.4587011267440103,1.4831321885637374,0.0
3,1.1945446807416364,0.5062216523867306,-0.36980387312680474,0.0
4,1.046704256971322,-0.34900361839283156,0.1712545358502185,0.0
5,2.23879588214562,0.3319807522879122,0.9971271773502451,0.0
6,1.4818452910807756,0.7718260643602297,-1.5281123058801607,0.0
7,1.9613597636719577,-0.6724344840670545,-1.1940384676428681,0.0
8,3.531804377174011,0.17308641678878373,1.9444348468206263,0.0
9,0.19543569715780695,-0.4399804985609945,-0.17476888432855298,0.0
10,-0.014967294345130666,0.45224470211260975,1.0579380679085777,0.0
11,1.826520330133835,-0.4985108300165068,0.1890996417314529,0.0
12,2.244332244831705,0.19833245101640568,1.2986677696804028,0.0
13,2.2794309687368157,-0.3075362668599655,1.709169490688272,0.0
14,3.010364789981668,-0.4315213449261993,2.0031102464782715,0.0
15,0.6388054755500863,-0.10206395940756807,-0.5368314042057312,0.0
16,1.2122360545424498,0.8054543429143983,1.2334567041904685,0.0
17,1.1130598615629834,0.4888006314472708,-1.0061676230357506,0.0
18,0.9552824668162774,1.188401926138998,-0.019268885831447147,0.0
19,1.879519575997146,-0.6419978953004501,1.366506775829484,0.0
20,0.6216712155493256,-0.20970977879628527,0.9243040544453542,0.0
21,1.873939754890586,-0.11457814853211012,-0.139998899170508,0.0
22,1.1834433284298478,-0.17958874148153603,0.5877959903456261,0.0
23,3.0104020522784194,1.1147585060396885,0.6970004610521195,0.0
24,0.8277957211919198,1.0856279036365015,0.36240910979468116,0.0
25,0.17069855267953693,1.0751527811163772,-0.9372153001963696,0.0
26,-0.012319444611632258,-0.4467677221431325,0.6423998620282297,0.0
27,1.415838797878604,-0.22834818778731258,0.7933962743330033,0.0
28,3.388074287752913,0.014662516129784309,2.0723821097130597,0.0
29,2.6318861225828742,-0.057518645714571104,1.2330372278513717,0.0
30,1.4012846698253707,0.8697820405914416,0.26207201811970326,0.0
31,-1.6732724239501824,0.01628211451111572,-2.1550346503486044,0.0
32,1.2453901307765491,-0.48692042552093306,1.2064843253948423,0.0
33,0.2861638869055614,0.3534880553128172,-0.9332116151650098,0.0
34,0.30088549841639955,-0.21893140424837326,-0.7840943934751312,0.0
35,2.067335972933038,0.16580792333024724,1.3117657832154181,0.0
36,2.2927133734496445,-0.503385714201789,1.12898505983378,0.0
37,2.4398840924744905,0.0009876302207021403,0.34523173171190774,0.0
38,2.118112180763359,0.8929494895398642,1.212808837481336,0.0
39,1.5636923627212655,1.5368005220749823,-0.9800902639605017,0.0
40,0.3812142604790232,-0.27554476058889465,1.3825945449198223,0.0
41,0.8604289337251515,-0.21075631097770153,0.9383778128876014,0.0
42,-0.5364085796385771,-0.19538623103842956,-1.7564564959903095,0.0
43,2.279090971985688,-0.0272593605697799,1.3561882101472162,0.0
44,1.4638902136827912,0.3028607729674677,0.4573534386773409,0.0
45,1.1140347641669694,-0.05623917976393522,-0.8870491768733645,0.0
46,4.992255232530777,-0.30623036018094907,2.212746682970895,0.0
47,1.814860915076913,0.4412996357823461,-0.3745794834257253,0.0
48,5.208898862383716,-0.23749890357053527,2.1046790286954504,0.0
49,1.0520609770225762,1.2989844395950914,0.41377537498018696,0.0
