,A,B,C,D
0,1.7309550493100112,1.4083450825008477,0.0,0.32260996680916354
1,1.5647040914656802,0.11778990903110831,0.0,2.446914182434572
2,-0.7706293717340427,0.42327662086292406,0.0,-1.1939059925969668
3,-5.785198845263597,1.125370748377469,0.0,-6.910569593641066
4,1.494675716590066,-0.4907997621742175,0.0,2.9854754787642834
5,0.5601130015339122,1.2114447403184208,0.0,-0.6513317387845086
6,0.5265446551103833,-0.1383915043507702,0.0,0.6649361594611535
7,1.0648707753523532,0.26331720598530867,0.0,1.8015535693670444
8,-1.5970789048490839,-0.36442842097288963,0.0,0.7673495161238058
9,1.8568903188634382,-0.18994619238402854,0.0,3.046836511247467
10,0.9450855142643194,-0.7444825850279752,0.0,2.6895680992922943
11,1.1364894168124933,0.9310042475872038,0.0,1.2054851692252893
12,1.3441712367966039,0.2494000834902066,0.0,2.0947711533063975
13,1.0127449312456533,0.6803898095112573,0.0,0.3323551217343961
14,0.013885794606216972,-0.6235575725828649,0.0,1.637443367189082
15,0.11740154562654592,0.15201003298254084,0.0,-0.03460848735599492
16,-1.3917494919752476,-0.7284664880838329,0.0,-0.6632830038914147
17,1.4176484355807895,0.3189483183046175,0.0,2.098700117276172
18,0.4939135584809773,0.29743250763487605,0.0,2.196481050846101
19,0.6052548986042228,0.45332931587784364,0.0,1.151925582726379
20,0.6293116956537991,0.23397320836378022,0.0,1.3953384872900187
21,-1.2640886754181837,-0.5522845846740575,0.0,-0.7118040907441262
22,1.0237514279205409,1.6382949888112066,0.0,0.385456439109334
23,1.0164318602829936,0.5518536252697316,0.0,1.4645782350132621
24,4.030423270010303,1.682781659285447,0.0,3.347641610724856
25,0.9106893133815441,0.6596619359182317,0.0,1.2510273774633123
26,-0.8408889968602722,-0.7361689358057403,0.0,-0.10472006105453191
27,3.863818176467206,-0.5088571086309671,0.0,5.372675285098173
28,0.7437270671510379,-0.08148750827862966,0.0,0.8252145754296676
29,0.65828946220473,-0.005564490698495739,0.0,0.6638539529032257
30,2.3388191252714376,-0.20296131649036564,0.0,4.541780441761803
31,1.1015238957143745,0.3269931961041086,0.0,1.7745306996102659
32,1.8176225332021958,0.09586702715434536,0.0,2.7217555060478507
33,2.156895246980728,0.8382962528507997,0.0,1.3185989941299283
34,0.8837775726005563,0.4491750636906715,0.0,0.43460250890988483
35,0.4395350833739259,0.05477785093287835,0.0,0.38475723244104754
36,0.5531289084410547,1.7725032968744943,0.0,-1.2193743884334396
37,3.398611917320181,-0.20302857657841256,0.0,5.601640493898594
38,1.0470235582475786,0.5971718283593397,0.0,0.44985172988823896
39,1.1701967947744685,1.1886927665733644,0.0,-0.01849597179889595
40,3.9406088583530616,0.8596357757476494,0.0,5.0809730826054125
41,0.4787327618858318,-0.3182067111635333,0.0,1.796939473049365
42,2.175647341887121,-0.25903231144814154,0.0,3.4346796533352624
43,-0.4407411114818456,-0.2047666907703034,0.0,-0.23597442071154218
44,0.9053833711314959,0.7532463498504279,0.0,0.15213702128106799
45,-0.01063177408996796,-0.20866606859611325,0.0,0.1980342945061453
46,-1.5556334515738452,0.740369161196564,0.0,-2.296002612770409
47,1.2126585640376417,-0.4841555721908547,0.0,1.6968141362284963
48,4.711520409994101,-0.7094256870987288,0.0,5.42094609709283
49,1.0541616870914385,0.5094972531681605,0.0,1.544664433923278
50,2.641751810428529,-0.4735222133875803,0.0,3.1152740238161094
51,0.636277754101763,0.5679560129266774,0.0,0.0683217411750856
52,1.0832243836102127,0.9123856143658827,0.0,0.17083876924432995
