,A,B,C,D
0,-0.15007682962630176,0.0,-2.1915049736472505,-0.15007682962630176
1,-3.457629878310346,0.0,0.5180422063062115,-3.457629878310346
2,0.45556062563793354,0.0,-0.8363013130192135,2.4555606256379336
3,-0.3471425299880233,0.0,1.058105686786982,0.6528574700119767
4,-0.6363455894794967,0.0,-1.2312737469248418,1.3636544105205033
5,4.869360400694782,0.0,0.7079907000729563,5.869360400694782
6,1.231804106574572,0.0,-1.0998894986876484,1.231804106574572
7,6.197464737125024,0.0,-0.9987960514314318,6.197464737125024
8,-1.8048738169770329,0.0,-1.4265759815967736,-1.8048738169770329
9,-0.7399233443159099,0.0,0.5437451132891631,-0.7399233443159099
10,1.1342287425962123,0.0,0.6351329867134218,2.1342287425962123
11,0.21768159598793646,0.0,-0.740538983775852,1.2176815959879366
12,1.5966922059168642,0.0,0.566448936892249,2.596692205916864
13,2.4686168652870886,0.0,1.5988851939838404,2.4686168652870886
14,2.0943676395836466,0.0,1.010473097958455,4.094367639583647
15,0.14392090584854667,0.0,1.5429629272187435,2.143920905848547
16,2.8927093378144426,0.0,-0.6532518171838472,3.8927093378144426
17,2.9211670759422415,0.0,-0.05274642415605579,2.9211670759422415
18,0.6613592198956393,0.0,1.152995049188363,1.6613592198956393
19,0.5535798380050609,0.0,1.6289288180495647,1.553579838005061
20,1.2960282838618657,0.0,2.1451464678904335,1.2960282838618657
21,0.28360432281716047,0.0,0.21689604264847456,0.28360432281716047
22,-0.1832483266700542,0.0,-0.6040806438743873,-0.1832483266700542
23,-1.7292093197565692,0.0,-1.7399386058714033,-1.7292093197565692
24,1.1935906669207588,0.0,-0.18229647893363252,2.193590666920759
25,1.7648207021257716,0.0,1.8177350724825256,2.7648207021257716
26,2.669335951728568,0.0,0.980992302668588,4.669335951728568
27,-2.0192537917144726,0.0,2.064269407238327,-0.019253791714472612
28,2.847568163059364,0.0,2.87047800260254,4.847568163059364
29,2.213956429327503,0.0,-1.3646274889941734,3.213956429327503
30,1.4926275337096873,0.0,0.7533748480390857,1.4926275337096873
31,-2.2709620941389432,0.0,0.3088444012020137,-1.2709620941389432
32,1.6741551187725283,0.0,1.1901933843873425,1.6741551187725283
33,0.3467337873838133,0.0,-0.2047071234233045,0.3467337873838133
34,1.1068501247092923,0.0,-0.8765506601954197,3.1068501247092923
35,-0.43807888484268137,0.0,0.3589849565207714,0.5619211151573187
36,0.44400940115262555,0.0,0.9027680455490169,0.44400940115262555
37,4.301984000942353,0.0,1.5477953212036781,4.301984000942353
38,-3.6340835067587802,0.0,-0.9309210600333715,-2.6340835067587802
39,-0.5503267725102452,0.0,0.2451356853037991,-0.5503267725102452
40,3.703093442984442,0.0,0.5375638974337025,4.703093442984442
41,1.7618385670517713,0.0,0.44546262331266384,3.7618385670517713
42,2.279137949459468,0.0,2.076884602900536,2.279137949459468
43,-0.09358250453534922,0.0,-0.7267380573449053,-0.09358250453534922
44,-0.7644678384803565,0.0,-2.2682678525088416,-0.7644678384803565
45,0.20394362775002117,0.0,-0.8736341716930139,0.20394362775002117
46,0.3554444415446104,0.0,-0.9731558184407026,1.3554444415446105
47,1.0957688059210549,0.0,-1.0835715253078497,1.0957688059210549
48,5.733767209202405,0.0,1.0153919215428164,6.733767209202405
49,2.393938533822356,0.0,0.9779523233379054,2.393938533822356
50,1.866856123272014,0.0,1.326038997773891,2.8668561232720142
51,1.220187337696716,0.0,0.2692485509567877,3.220187337696716
52,1.355597837167641,0.0,-1.2900329847201815,1.355597837167641
53,0.6361352465573623,0.0,-0.06535276433470773,1.6361352465573624
54,1.5935632946899823,0.0,0.7512347403952425,1.5935632946899823
55,1.0541064329098677,0.0,0.034335745767554215,1.0541064329098677
56,-0.9161025130235849,0.0,0.8195462067515749,0.08389748697641508
57,-2.072580260389371,0.0,1.4813202786864974,-2.072580260389371
58,2.4469574382561983,0.0,1.2150927677704269,3.4469574382561983
59,-0.7455210503187472,0.0,-1.6866306234822148,0.25447894968125284
60,2.4716423693357017,0.0,1.0885267792322146,4.471642369335702
61,1.9499750768538924,0.0,1.1001112842531169,2.9499750768538924
62,-4.333435306121025,0.0,-0.4014309929605888,-2.333435306121025
63,-0.6314745328531052,0.0,-1.5002281990263433,1.368525467146895
64,0.4567630910403573,0.0,-0.6764410118305253,0.4567630910403573
65,2.389008827418132,0.0,0.6061842872034141,3.389008827418132
66,2.673477773949794,0.0,2.1033277581169223,2.673477773949794
67,1.1808125380842271,0.0,0.04923423643405456,1.1808125380842271
68,3.7793854103187208,0.0,0.5965802220607072,3.7793854103187208
69,3.779680723592103,0.0,2.4175112942764856,3.779680723592103
70,2.3015228519030053,0.0,1.2686131964229788,3.3015228519030053
71,2.015969872016614,0.0,0.9072761966738515,2.015969872016614
72,2.800473589931575,0.0,0.14769823569476773,2.800473589931575
73,0.9913392267846612,0.0,0.8628418073956488,0.9913392267846612
74,2.540759778116414,0.0,0.8082708233376154,3.540759778116414
75,-0.1676420579683,0.0,-1.2960077996734893,-0.1676420579683
76,2.9920644909148377,0.0,2.3773637770784206,4.992064490914838
77,-1.583656313998325,0.0,-0.05769552087861907,-1.583656313998325
78,1.1740813462563504,0.0,2.1631452042676105,1.1740813462563504
79,-1.954539980691623,0.0,-0.07113440936783008,0.04546001930837695
80,3.9729883560006707,0.0,2.327148988390073,4.972988356000671
81,3.4855838497437217,0.0,2.1338752498261515,3.4855838497437217
82,2.221726576106102,0.0,1.4063826188907722,2.221726576106102
83,2.0464507622329142,0.0,1.3971241443094737,3.0464507622329142
84,1.1309123186610028,0.0,-0.10266144749077935,1.1309123186610028
85,3.4111265159066595,0.0,1.1747205331865982,5.411126515906659
86,1.7493264998980003,0.0,0.9124243696277657,2.7493264998980003
87,1.5405131786693418,0.0,1.0007065270616964,3.540513178669342
88,0.17279252048321003,0.0,-0.39638886529297224,1.1727925204832101
89,0.37751321907950064,0.0,-0.6428458986385716,2.3775132190795008
90,2.019999559726445,0.0,0.579167321616485,2.019999559726445
91,4.7696905973693715,0.0,1.929228669343484,5.7696905973693715
92,2.8812007833828845,0.0,1.858424940012167,2.8812007833828845
93,1.5441680685619614,0.0,3.1170333940934047,1.5441680685619614
94,2.1190056922872667,0.0,1.1358935474229306,3.1190056922872667
95,1.748706437880386,0.0,0.741359224680474,1.748706437880386
96,0.5374398996471813,0.0,-0.6438017187226482,1.5374398996471812
97,0.7695441827170844,0.0,1.977638747196278,1.7695441827170844
98,1.4636442189975187,0.0,0.530334932510843,2.4636442189975187
99,-1.1586120881138127,0.0,-1.6647501838978143,-1.1586120881138127
