,A,B,C,D
0,0.3229178762313675,0.12548793258571972,-0.5058868346523818,0.19742994364564775
1,1.9814489787464784,0.6232310877754192,1.1547011083681735,2.3582178909710594
2,1.3383609968185313,-0.7070202384682946,1.58627317409101,2.045381235286826
3,-1.3655680316993823,0.9941800525955378,1.190642516721673,-2.35974808429492
4,-0.5651906264296223,-0.35374770290138235,0.5036398218471279,1.78855707647176
5,2.613058462577439,0.3245083536937748,1.052177440455529,2.288550108883664
6,-0.3256104476787085,0.055692071192888104,-0.8211748194496142,0.6186974811284034
7,2.224895725937814,0.21529041785306433,1.5236270025697256,3.00960530808475
8,6.558205550231247,-0.22268695562509133,4.053405524879158,7.780892505856339
9,8.015126337282629,-0.25130039293203854,2.442073774193956,9.266426730214668
10,-1.7123785885717915,0.5958237890698039,-3.0560515816261224,-1.3082023776415954
11,1.7178075231843533,-0.5253377871680086,1.611812941358846,4.243145310352362
12,3.8675949846902116,1.1868860936486838,2.305522039453959,3.6807088910415278
13,2.0899956056069824,0.011043840815291195,-1.1670415801924012,3.0789517647916913
14,0.3632753172839182,-0.3523902631054252,0.40527341669154165,1.7156655803893435
15,2.838190472800437,-0.0753275159037583,0.74719693893407,2.9135179887041955
16,-0.362908296419888,1.2959423138416781,-0.31439533867145397,-0.6588506102615661
17,-2.71774806491255,0.10749431362999484,-1.4516159683266956,-1.8252423785425447
18,2.738663312283605,-0.4435248490408541,1.732593022240134,4.18218816132446
19,1.483031543347348,-0.05540203506573105,-0.03817435433062588,2.538433578413079
20,0.9799650398853944,-0.27229934941217815,0.48720504581668245,1.2522643892975727
21,1.520119577758094,-0.15137233364998315,0.4023497090369102,2.671491911408077
22,1.1094338839659925,0.6036019296023608,0.1111125328479201,1.5058319543636318
23,1.6415706597694828,0.8100201859950906,0.54341700035101,1.8315504737743922
24,-0.16225020676896507,1.403101087340481,-1.8122599770412857,-1.565351294109446
25,3.985753336434021,-0.3509229134152887,1.5901762400413424,4.33667624984931
26,1.8851625236986238,1.244227391292808,0.934971060685669,0.6409351324058159
27,3.929037207669238,-0.11503862172365065,1.09366904142016,6.044075829392888
28,-0.7361290372749233,-0.509606974126585,-0.368716001948567,0.7734779368516617
29,3.433698272508331,-0.35913186376669626,1.4966404162164115,4.792830136275027
30,2.695972848747771,1.392421571679528,0.5825518406413046,1.303551277068243
31,1.1578723292977975,-0.18829371155943408,0.36493392975648525,1.3461660408572316
32,2.680445299522891,0.27898104556567516,1.8259548701396393,3.401464253957216
33,3.81200610058426,1.281531186434052,2.1423810043316758,2.530474914150208
34,0.6545168057076098,1.1562936933252823,-0.08805787466969084,0.4982231123823275
35,-0.2507154897836992,-0.6678830766687869,-1.8063684934282391,0.4171675868850877
36,-0.2992314063184811,-0.42248816975090175,0.3808541103660428,0.12325676343242065
37,4.463688484567329,-0.2431381723177134,-0.3611166773705556,5.706826656885042
38,0.09368673152438833,-0.22841963590118708,-0.6621285148237701,0.3221063674255754
39,-0.4873062419720796,-0.3150865887548958,-1.08606026173351,-0.1722196532171838
40,1.3130926449814024,-0.3027864920089145,-0.07318321238533945,1.615879136990317
41,2.0980236949983677,-0.3899952343237909,1.0160860527113784,2.4880189293221586
42,1.2698062302280384,0.41574382598903364,0.698346566379216,0.8540624042390048
43,5.109922635875531,1.5837164392909493,-0.7584544360529546,3.5262061965845817
44,0.0627813732525504,1.1624040190992524,-1.2456184831394144,0.900377354153298
45,1.5787150727651107,0.3473318512295117,0.29014811789804856,3.231383221535599
46,3.85494787833506,0.09925451424663378,1.0558276043631445,3.755693364088426
47,2.1102912422196214,-0.2109342922703057,0.7589761958859125,2.321225534489927
48,0.15440152128173473,-0.4247783496143934,-0.39567401015437803,2.579179870896128
49,2.759753366359507,0.5614977037341352,1.7514548858210093,4.198255662625372
50,2.0923342399969016,0.13541943291897318,0.4498888633449039,2.9569148070779283
51,2.8836647228546806,-0.20932429556879895,0.601362558065257,3.0929890184234794
52,-0.21450360535542645,-0.14963043366921036,-0.9063716556443667,0.9351268283137839
53,0.4842921319417696,-0.8190225765705921,0.405475842519391,2.303314708512362
54,0.9329881853940415,1.0295262470459865,-0.194269130213461,0.9034619383480549
55,2.3370848560429858,0.14314241386812376,0.991311621669274,2.193942442174862
56,2.900089125660536,-0.18990633890941078,-0.9547155482949302,4.089995464569947
57,0.39239819100403395,1.2093072553131687,-0.9206855155622851,-0.8169090643091348
58,0.5681007406329726,-0.30796482817837845,0.6108355659345626,0.876065568811351
59,0.8368760213402224,-0.05216103582389259,-0.3943876511959443,0.8890370571641151
60,0.5150563229380685,1.4024486558115066,-0.7139547825050412,0.1126076671265619
61,3.8498496303403003,-0.46754218120887314,0.0035659709322540833,4.317391811549173
62,0.9848324894137679,-0.24477711210189057,1.037511331637308,1.2296096015156586
63,2.812604030790337,0.5410607629263573,1.5643219691698085,2.2715432678639793
64,3.4482499215778866,-0.2023597702383424,1.2243536518253224,3.650609691816229
65,5.370934746370897,0.45885956631353453,4.207661361834288,5.9120751800573625
66,1.1726829578763198,-0.2905544795377807,0.4158177853977827,2.4632374374141004
67,0.6213517896825604,0.48935834480421836,-0.569749637267192,1.1319934448783422
68,3.137863063934511,0.3325571369451289,1.2431499679251172,2.805305926989382
69,3.1961307282636984,-0.6640227122610098,0.7034573947167042,4.860153440524709
70,1.5142189265186166,1.4708341339143385,1.5755057222573512,1.043384792604278
71,2.354011604280827,-0.6491081454066419,1.538457434899445,4.003119749687469
72,0.3014071726788746,-0.23510321648064603,-0.0041188683105861735,1.5365103891595204
73,2.6992831188574082,-0.2761239228078245,-0.0882595536302162,3.9754070416652327
74,1.71422088022705,0.5747981337575347,0.6621290852578049,2.1394227464695152
75,2.1051221274109784,-0.06903567575155167,-1.4490235066908412,3.17415780316253
76,2.1785330846042226,0.5003080407912291,1.4192827207280783,2.6782250438129935
77,2.799612327485934,-0.07405710478604899,1.2872571281992544,3.873669432271983
78,2.4886728133032454,0.3671840536214888,1.2008895826717283,3.1214887596817564
79,-2.942346034892619,0.9794611441879625,0.5133233651296625,-3.9218071790805817
80,1.7133039085943609,0.4687096850759408,0.5991065379717627,2.24459422351842
81,2.1801129487749824,1.7670559756831925,0.95160899980019,1.41305697309179
82,0.9619790895434406,-0.14513491720085558,0.8668597935000437,2.107114006744296
83,4.662129198093673,-0.6573979899551856,0.16894085207377632,7.319527188048859
84,0.6849572247963578,-0.05536958999478314,-0.35610178837229167,1.7403268147911408
85,0.6269156969086398,-0.3214630657334274,1.3218403255737021,0.9483787626420672
86,-1.7433555462849755,-0.27051338197558716,-0.47386477307345193,-1.4728421643093883
87,6.085872236513381,-0.6268821289007536,2.0040145833706893,8.712754365414135
88,5.867656976731027,-0.01975366875811624,1.5048363375611298,5.887410645489143
89,1.9427686579753822,-0.07776272932855766,-0.27430061340046263,2.02053138730394
90,5.467926649165131,-0.18340981606644646,1.866215368932843,7.651336465231577
91,0.7956242441054042,-0.19479305457763096,-0.22734918611038935,1.990417298683035
92,-0.8478627182125588,-0.1872977998779708,0.35045306411096944,-0.660564918334588
93,1.219575496178539,0.6757172391293338,0.28135135834133806,0.5438582570492052
94,0.3464628757037891,-0.13642036774041066,-1.0725427136800771,1.4828832434441996
95,-0.7133244903545324,-0.31823071398476077,-0.09361037934509954,-0.3950937763697716
96,-1.2154826166490849,0.05891096034733223,-0.2831201728514424,-0.2743935769964171
97,2.671949649873979,0.8336434045302884,1.6280585164422945,1.838306245343691
98,3.284665353172112,0.9017294405626244,2.201755041378771,2.3829359126094873
99,5.940218648729786,1.1767524069621353,-0.07271222757747298,5.7634662417676505
